id	flag	text	ref
Conversation/0x0100000600014B7F/subtask_title_03	0	Проникніть у будівлю і впустіть Кіма.	Проникните в здание и впустите Кима.
Conversation/0x0100000600014B7F/subtask_title_04	0	Огляньте ходи під будівлею "Фельд".	Осмотрите ходы под зданием «Фельд».
Conversation/0x0100000600014B7F/subtask_title_05	0	Коли будете готові, увійдіть до зали під завалами будівлі "Фельд". (ПРИМІТКА: щойно ви це зробите, незакінчені справи з профспілкою та криптозоологами можуть завершитися).	Когда будете готовы, войдите в зал под завалами здания «Фельд». (ПРИМЕЧАНИЕ: как только вы это сделаете, незаконченные дела с профсоюзом и криптозоологами могут завершиться).
Conversation/0x0100000600014B7F/subtask_title_06	0	Рубі більше немає, огляньте намет.	Руби больше нет, осмотрите палатку.
Conversation/0x0100000600014B7F/subtask_title_07	0	Вивчіть журнали в наметі Рубі.	Изучите журналы в палатке Руби.
Conversation/0x0100000600014B7F/subtask_title_08	0	Ви знайшли щоденник Рубі. Прочитайте його (відкрийте вкладку "ВЗАЄМОДІЯ" в інвентарі).	Вы нашли дневник Руби. Прочтите его (откройте вкладку «ВЗАИМОДЕЙСТВИЕ» в инвентаре).
Conversation/0x0100000600014C27/Description	0	Непогане ліжечко. Тут можна поспати... Пізніше, коли настане ніч.	Неплохая кроватка. Здесь можно поспать... Позже, когда наступит ночь.
Conversation/0x0100000600014C27/Title	0	HQ ORB / bedwithkim	HQ ORB / bedwithkim
Conversation/0x01000006000168F9/Description	0	Судячи з усього, між ділянками 41 (ваша) і 57 (Кіма) йшло якесь міряння піпіськами. Запитайте Кіма про це, коли закінчите первинний огляд тіла.	Судя по всему, между участками 41 (ваш) и 57 (Кима) шло какое-то мерянье пиписьками. Спросите Кима об этом, когда закончите первичный осмотр тела.
Conversation/0x01000006000168F9/Title	0	Піськоміряння	Писькомерянье
Conversation/0x0100000600016F1D/Description	0	Фотографії людей у спецодязі, зі зброєю і плакатами профспілки.	Фотографии людей в спецодежде, с оружием и плакатами профсоюза.
Conversation/0x0100000600016F1D/Title	0	WHIRLING F1 / union box wall	WHIRLING F1 / union box wall
Conversation/0x0100000600016F24/Description	0	Зовні видно кущі глоду. Хм-м...	Снаружи видны кусты боярышника. Хм-м...
Conversation/0x0100000600016F24/Title	0	WHIRLING F1 / hardie window clicked	WHIRLING F1 / hardie window clicked
Conversation/0x0100000600017789/Description	0	Самих гойдалок немає. Тут уже давно нікого не було.	Самих качелей нет. Здесь уже давно никого не было.
Conversation/0x0100000600017789/Title	0	COAST ORB / summer house swing	COAST ORB / summer house swing
Conversation/0x0100000600017790/Title	0	COAST ORB / abandoned summer house	COAST ORB / abandoned summer house
Conversation/0x010000060001787E/Title	0	COAST ORB / living under the boat	COAST ORB / living under the boat
Conversation/0x0100000600018A07/Description	0	Ванна заповнена пляшками з-під вина, пива і лікерів.	Ванна заполнена бутылками из-под вина, пива и ликеров.
Conversation/0x0100000600018A07/Title	0	WHIRLING F2 ORB / bath	WHIRLING F2 ORB / bath
Conversation/0x0100000600018A0F/Description	0	На столі щось є...	На столе что-то есть...
